Route_ID,Day,Stop_Number,Route_Length_km,Traffic_Condition,Average_Speed_km_h,Fuel_Consumption_L_per_100km,Travel_Time_min,Stop_Time_Spent_min,Waste_Collected_kg
1,27,2,26.98,Low,44.85,5.25,36.09,7.81,47.65
1,27,3,26.98,Low,44.85,5.25,36.09,10.33,51.02
1,27,4,26.98,Low,44.85,5.25,36.09,14.62,50.43
1,27,5,26.98,Low,44.85,5.25,36.09,14.07,60.3
1,27,6,26.98,Low,44.85,5.25,36.09,10.71,55.45
1,27,7,26.98,Low,44.85,5.25,36.09,13.64,70.17
1,27,8,26.98,Low,44.85,5.25,36.09,12.34,61.02
1,27,9,26.98,Low,44.85,5.25,36.09,7.45,50.64
1,27,10,26.98,Low,44.85,5.25,36.09,6.57,45.35
1,27,11,26.98,Low,44.85,5.25,36.09,7.39,40.5
1,27,12,26.98,Low,44.85,5.25,36.09,14.3,53.18
1,27,13,26.98,Low,44.85,5.25,36.09,6.89,43.7
1,27,14,26.98,Low,44.85,5.25,36.09,13.82,49.58
1,27,15,26.98,Low,44.85,5.25,36.09,13.79,55.56
1,27,16,26.98,Low,44.85,5.25,36.09,5.05,44.58
1,28,1,33.19,Low,52.84,5.17,37.69,7.59,56.53
1,28,2,33.19,Low,52.84,5.17,37.69,6.16,31.07
1,28,3,33.19,Low,52.84,5.17,37.69,8.77,46.09
1,28,4,33.19,Low,52.84,5.17,37.69,5.18,43.3
1,28,5,33.19,Low,52.84,5.17,37.69,9.32,46.49
1,28,6,33.19,Low,52.84,5.17,37.69,6.79,61.07
1,28,7,33.19,Low,52.84,5.17,37.69,12.54,44.44
1,28,8,33.19,Low,52.84,5.17,37.69,12.71,54.92
1,28,9,33.19,Low,52.84,5.17,37.69,14.47,54.9
1,28,10,33.19,Low,52.84,5.17,37.69,12.09,43.96
1,28,11,33.19,Low,52.84,5.17,37.69,9.74,44.13
1,28,12,33.19,Low,52.84,5.17,37.69,11.48,69.11
1,28,13,33.19,Low,52.84,5.17,37.69,10.94,43.71
1,28,14,33.19,Low,52.84,5.17,37.69,13.22,48.31
1,28,15,33.19,Low,52.84,5.17,37.69,8.72,44.32
1,28,16,33.19,Low,52.84,5.17,37.69,5.01,57.31
1,29,1,29.44,High,18.88,7.04,93.57,13.26,61.66
1,29,2,29.44,High,18.88,7.04,93.57,7.98,54.64
1,29,3,29.44,High,18.88,7.04,93.57,7.3,55.78
1,29,4,29.44,High,18.88,7.04,93.57,6.31,31.53
1,29,5,29.44,High,18.88,7.04,93.57,8.21,44.33
1,29,6,29.44,High,18.88,7.04,93.57,12.24,42.2
1,29,7,29.44,High,18.88,7.04,93.57,13.68,56.4
1,29,8,29.44,High,18.88,7.04,93.57,12.15,38.37
1,29,9,29.44,High,18.88,7.04,93.57,10.43,75.64
1,29,10,29.44,High,18.88,7.04,93.57,6.59,48.41
1,29,11,29.44,High,18.88,7.04,93.57,10.3,38.13
1,29,12,29.44,High,18.88,7.04,93.57,5.18,43.5
1,29,13,29.44,High,18.88,7.04,93.57,14.12,59.37
1,29,14,29.44,High,18.88,7.04,93.57,14.68,48.38
1,29,15,29.44,High,18.88,7.04,93.57,5.01,36.59
1,29,16,29.44,High,18.88,7.04,93.57,10.98,35.74
1,30,1,33.03,High,17.57,7.16,112.82,6.61,36.74
1,30,2,33.03,High,17.57,7.16,112.82,10.9,61.55
1,30,3,33.03,High,17.57,7.16,112.82,9.33,69.63
1,30,4,33.03,High,17.57,7.16,112.82,8.96,46.15
1,30,5,33.03,High,17.57,7.16,112.82,14.75,59.02
1,30,6,33.03,High,17.57,7.16,112.82,12.57,62.75
1,30,7,33.03,High,17.57,7.16,112.82,14.53,52.58
1,30,8,33.03,High,17.57,7.16,112.82,12.49,54.69
1,30,9,33.03,High,17.57,7.16,112.82,6.46,51.63
1,30,10,33.03,High,17.57,7.16,112.82,5.18,40.88
1,30,11,33.03,High,17.57,7.16,112.82,9.82,43.91
1,30,12,33.03,High,17.57,7.16,112.82,12.76,38.54
1,30,13,33.03,High,17.57,7.16,112.82,14.41,50.63
1,30,14,33.03,High,17.57,7.16,112.82,13.83,42.2
1,30,15,33.03,High,17.57,7.16,112.82,5.83,45.29
1,30,16,33.03,High,17.57,7.16,112.82,8.22,60.75
2,1,1,34.6,Medium,37.76,6.05,54.97,14.52,47.26
2,1,2,34.6,Medium,37.76,6.05,54.97,6.24,52.11
2,1,3,34.6,Medium,37.76,6.05,54.97,11.17,58.8
2,1,4,34.6,Medium,37.76,6.05,54.97,11.13,53.72
2,1,5,34.6,Medium,37.76,6.05,54.97,14.47,48.28
2,1,6,34.6,Medium,37.76,6.05,54.97,11.25,55.18
2,1,7,34.6,Medium,37.76,6.05,54.97,9.84,63.08
2,1,8,34.6,Medium,37.76,6.05,54.97,11.61,71.56
2,1,9,34.6,Medium,37.76,6.05,54.97,12.84,61.72
2,1,10,34.6,Medium,37.76,6.05,54.97,9.81,66.86
2,1,11,34.6,Medium,37.76,6.05,54.97,10.93,45.4
2,1,12,34.6,Medium,37.76,6.05,54.97,11.5,73.69
2,1,13,34.6,Medium,37.76,6.05,54.97,8.29,45.76
2,2,1,38.36,High,23.98,6.91,95.97,5.44,60.43
2,2,2,38.36,High,23.98,6.91,95.97,6.62,55.06
2,2,3,38.36,High,23.98,6.91,95.97,9.93,30.03
2,2,4,38.36,High,23.98,6.91,95.97,5.82,36.3
2,2,5,38.36,High,23.98,6.91,95.97,9.18,45.26
2,2,6,38.36,High,23.98,6.91,95.97,7.04,46.63
2,2,7,38.36,High,23.98,6.91,95.97,14.61,53.52
2,2,8,38.36,High,23.98,6.91,95.97,9.16,53.84
2,2,9,38.36,High,23.98,6.91,95.97,12.35,60.31
2,2,10,38.36,High,23.98,6.91,95.97,12.68,81.05
2,2,11,38.36,High,23.98,6.91,95.97,10.14,53.47
2,2,12,38.36,High,23.98,6.91,95.97,10.88,49.17
2,2,13,38.36,High,23.98,6.91,95.97,11.06,46.27
2,3,1,36.58,Medium,37.2,5.56,59.01,8.84,36.37
2,3,2,36.58,Medium,37.2,5.56,59.01,9.66,45.1
2,3,3,36.58,Medium,37.2,5.56,59.01,12.76,56.23
2,3,4,36.58,Medium,37.2,5.56,59.01,9.05,66.6
2,3,5,36.58,Medium,37.2,5.56,59.01,8.73,62.76
2,3,6,36.58,Medium,37.2,5.56,59.01,10.13,42.96
2,3,7,36.58,Medium,37.2,5.56,59.01,9.37,48.58
2,3,8,36.58,Medium,37.2,5.56,59.01,5.97,66.1
2,3,9,36.58,Medium,37.2,5.56,59.01,10.79,33.54
2,3,10,36.58,Medium,37.2,5.56,59.01,11.63,52.68
2,3,11,36.58,Medium,37.2,5.56,59.01,8.12,42.86
2,3,12,36.58,Medium,37.2,5.56,59.01,8.99,67.17
2,3,13,36.58,Medium,37.2,5.56,59.01,8.97,65.38
2,4,1,26.17,Medium,31.2,5.92,50.32,8.31,59.96
2,4,2,26.17,Medium,31.2,5.92,50.32,9.49,41.13
2,4,3,26.17,Medium,31.2,5.92,50.32,9.49,54.24
2,4,4,26.17,Medium,31.2,5.92,50.32,10.88,37.03
2,4,5,26.17,Medium,31.2,5.92,50.32,11.06,34.87
2,4,6,26.17,Medium,31.2,5.92,50.32,8.57,64.95
2,4,7,26.17,Medium,31.2,5.92,50.32,12.05,51.78
2,4,8,26.17,Medium,31.2,5.92,50.32,9.46,51.74
2,4,9,26.17,Medium,31.2,5.92,50.32,10.4,60.89
2,4,10,26.17,Medium,31.2,5.92,50.32,5.34,37.63
2,4,11,26.17,Medium,31.2,5.92,50.32,6.8,56.29
2,4,12,26.17,Medium,31.2,5.92,50.32,5.89,51.91
2,4,13,26.17,Medium,31.2,5.92,50.32,11.88,41.05
2,5,1,27.6,Low,32.72,4.23,50.6,10.22,55.03
2,5,2,27.6,Low,32.72,4.23,50.6,8.43,39.34
2,5,3,27.6,Low,32.72,4.23,50.6,6.33,50.92
2,5,4,27.6,Low,32.72,4.23,50.6,6.44,50.64
2,5,5,27.6,Low,32.72,4.23,50.6,6.62,51.21
2,5,6,27.6,Low,32.72,4.23,50.6,6.88,42.79
2,5,7,27.6,Low,32.72,4.23,50.6,7.35,54.84
2,5,8,27.6,Low,32.72,4.23,50.6,14.63,58.05
2,5,9,27.6,Low,32.72,4.23,50.6,14.79,37.81
2,5,10,27.6,Low,32.72,4.23,50.6,8.74,51.84
2,5,11,27.6,Low,32.72,4.23,50.6,12.69,51.67
2,5,12,27.6,Low,32.72,4.23,50.6,6.13,56.18
2,5,13,27.6,Low,32.72,4.23,50.6,13.27,51.41
2,6,1,34.2,Medium,44.08,5.5,46.55,11.05,45.6
2,6,2,34.2,Medium,44.08,5.5,46.55,8.18,46.65
2,6,3,34.2,Medium,44.08,5.5,46.55,7.89,52.06
2,6,4,34.2,Medium,44.08,5.5,46.55,6.09,62.23
2,6,5,34.2,Medium,44.08,5.5,46.55,14.26,56.94
2,6,6,34.2,Medium,44.08,5.5,46.55,9.38,57.9
2,6,7,34.2,Medium,44.08,5.5,46.55,8.76,46.09
2,6,8,34.2,Medium,44.08,5.5,46.55,7.97,36.59
2,6,9,34.2,Medium,44.08,5.5,46.55,11.3,61.64
2,6,10,34.2,Medium,44.08,5.5,46.55,11.1,29.8
2,6,11,34.2,Medium,44.08,5.5,46.55,10.48,60.71
2,6,12,34.2,Medium,44.08,5.5,46.55,10.96,28.49
2,6,13,34.2,Medium,44.08,5.5,46.55,5.15,67.68
2,7,1,24.06,Low,46.56,5.63,31.0,10.0,56.98
2,7,2,24.06,Low,46.56,5.63,31.0,10.42,33.69
2,7,3,24.06,Low,46.56,5.63,31.0,9.77,51.71
2,7,4,24.06,Low,46.56,5.63,31.0,8.94,66.24
2,7,5,24.06,Low,46.56,5.63,31.0,12.15,53.25
2,7,6,24.06,Low,46.56,5.63,31.0,10.21,47.29
2,7,7,24.06,Low,46.56,5.63,31.0,13.97,62.62
2,7,8,24.06,Low,46.56,5.63,31.0,5.71,51.29
2,7,9,24.06,Low,46.56,5.63,31.0,8.8,53.8
2,7,10,24.06,Low,46.56,5.63,31.0,6.97,36.02
2,7,11,24.06,Low,46.56,5.63,31.0,6.66,49.05
2,7,12,24.06,Low,46.56,5.63,31.0,11.17,70.49
2,7,13,24.06,Low,46.56,5.63,31.0,14.3,52.78
2,8,1,42.28,High,29.89,7.13,84.86,9.0,45.21
2,8,2,42.28,High,29.89,7.13,84.86,14.77,50.91
2,8,3,42.28,High,29.89,7.13,84.86,6.23,63.14
2,8,4,42.28,High,29.89,7.13,84.86,13.59,44.6
2,8,5,42.28,High,29.89,7.13,84.86,7.95,55.14
2,8,6,42.28,High,29.89,7.13,84.86,12.93,41.77
2,8,7,42.28,High,29.89,7.13,84.86,13.16,48.5
2,8,8,42.28,High,29.89,7.13,84.86,8.74,39.98
2,8,9,42.28,High,29.89,7.13,84.86,5.03,50.68
2,8,10,42.28,High,29.89,7.13,84.86,11.38,75.46
2,8,11,42.28,High,29.89,7.13,84.86,12.94,54.13
2,8,12,42.28,High,29.89,7.13,84.86,11.47,45.37
2,8,13,42.28,High,29.89,7.13,84.86,14.06,39.19
2,9,1,31.58,High,32.55,6.57,58.22,12.32,39.42
2,9,2,31.58,High,32.55,6.57,58.22,13.51,60.29
2,9,3,31.58,High,32.55,6.57,58.22,12.67,55.7
2,9,4,31.58,High,32.55,6.57,58.22,6.5,38.58
2,9,5,31.58,High,32.55,6.57,58.22,7.35,47.5
2,9,6,31.58,High,32.55,6.57,58.22,13.69,74.68
2,9,7,31.58,High,32.55,6.57,58.22,6.78,31.08
2,9,8,31.58,High,32.55,6.57,58.22,8.12,43.0
2,9,9,31.58,High,32.55,6.57,58.22,11.38,43.57
2,9,10,31.58,High,32.55,6.57,58.22,7.57,44.53
2,9,11,31.58,High,32.55,6.57,58.22,6.42,51.64
2,9,12,31.58,High,32.55,6.57,58.22,7.75,66.72
2,9,13,31.58,High,32.55,6.57,58.22,9.43,59.23
2,10,1,38.54,High,22.94,7.19,100.82,8.37,62.04
2,10,2,38.54,High,22.94,7.19,100.82,14.06,42.51
2,10,3,38.54,High,22.94,7.19,100.82,11.45,58.68
2,10,4,38.54,High,22.94,7.19,100.82,10.96,33.13
2,10,5,38.54,High,22.94,7.19,100.82,8.44,37.47
2,10,6,38.54,High,22.94,7.19,100.82,11.17,62.39
2,10,7,38.54,High,22.94,7.19,100.82,11.7,47.85
2,10,8,38.54,High,22.94,7.19,100.82,5.7,36.55
2,10,9,38.54,High,22.94,7.19,100.82,10.93,58.24
2,10,10,38.54,High,22.94,7.19,100.82,11.8,47.53
2,10,11,38.54,High,22.94,7.19,100.82,6.9,34.62
2,10,12,38.54,High,22.94,7.19,100.82,5.52,35.0
2,10,13,38.54,High,22.94,7.19,100.82,14.95,36.7
2,11,1,20.24,Low,41.86,4.59,29.02,14.62,51.61
2,11,2,20.24,Low,41.86,4.59,29.02,11.35,43.24
2,11,3,20.24,Low,41.86,4.59,29.02,9.09,55.23
2,11,4,20.24,Low,41.86,4.59,29.02,9.23,26.64
2,11,5,20.24,Low,41.86,4.59,29.02,6.2,45.01
2,11,6,20.24,Low,41.86,4.59,29.02,14.74,42.47
2,11,7,20.24,Low,41.86,4.59,29.02,11.72,57.89
2,11,8,20.24,Low,41.86,4.59,29.02,5.93,58.13
2,11,9,20.24,Low,41.86,4.59,29.02,13.65,43.14
2,11,10,20.24,Low,41.86,4.59,29.02,11.08,37.62
2,11,11,20.24,Low,41.86,4.59,29.02,5.63,50.25
2,11,12,20.24,Low,41.86,4.59,29.02,6.18,43.18
2,11,13,20.24,Low,41.86,4.59,29.02,8.81,38.26
2,12,1,23.9,Medium,31.41,6.66,45.66,7.8,50.39
2,12,2,23.9,Medium,31.41,6.66,45.66,14.42,53.65
2,12,3,23.9,Medium,31.41,6.66,45.66,10.67,64.02
2,12,4,23.9,Medium,31.41,6.66,45.66,8.91,24.85
2,12,5,23.9,Medium,31.41,6.66,45.66,10.4,50.28
2,12,6,23.9,Medium,31.41,6.66,45.66,11.28,53.73
2,12,7,23.9,Medium,31.41,6.66,45.66,12.21,70.02
2,12,8,23.9,Medium,31.41,6.66,45.66,6.41,55.78
2,12,9,23.9,Medium,31.41,6.66,45.66,8.23,44.78
2,12,10,23.9,Medium,31.41,6.66,45.66,5.23,45.66
2,12,11,23.9,Medium,31.41,6.66,45.66,14.57,44.56
2,12,12,23.9,Medium,31.41,6.66,45.66,10.73,51.23
2,12,13,23.9,Medium,31.41,6.66,45.66,9.79,57.09
2,13,1,34.56,High,17.01,6.74,121.9,14.53,59.32
2,13,2,34.56,High,17.01,6.74,121.9,13.25,42.0
2,13,3,34.56,High,17.01,6.74,121.9,9.78,53.52
2,13,4,34.56,High,17.01,6.74,121.9,10.06,48.92
2,13,5,34.56,High,17.01,6.74,121.9,12.77,49.31
2,13,6,34.56,High,17.01,6.74,121.9,6.22,56.58
2,13,7,34.56,High,17.01,6.74,121.9,13.76,51.42
2,13,8,34.56,High,17.01,6.74,121.9,7.78,50.49
2,13,9,34.56,High,17.01,6.74,121.9,8.65,47.69
2,13,10,34.56,High,17.01,6.74,121.9,8.86,36.69
2,13,11,34.56,High,17.01,6.74,121.9,7.12,52.78
2,13,12,34.56,High,17.01,6.74,121.9,9.85,56.46
2,13,13,34.56,High,17.01,6.74,121.9,7.97,63.74
2,14,1,23.85,High,23.7,6.62,60.37,11.92,44.4
2,14,2,23.85,High,23.7,6.62,60.37,11.18,37.26
2,14,3,23.85,High,23.7,6.62,60.37,7.33,56.26
2,14,4,23.85,High,23.7,6.62,60.37,7.21,54.91
2,14,5,23.85,High,23.7,6.62,60.37,13.48,39.72
2,14,6,23.85,High,23.7,6.62,60.37,12.24,45.67
2,14,7,23.85,High,23.7,6.62,60.37,11.54,63.27
2,14,8,23.85,High,23.7,6.62,60.37,8.54,30.56
2,14,9,23.85,High,23.7,6.62,60.37,6.77,77.0
2,14,10,23.85,High,23.7,6.62,60.37,8.87,47.67
2,14,11,23.85,High,23.7,6.62,60.37,12.9,39.54
2,14,12,23.85,High,23.7,6.62,60.37,10.82,40.07
2,14,13,23.85,High,23.7,6.62,60.37,11.19,55.79
2,15,1,34.68,Low,42.53,4.4,48.92,5.65,55.13
2,15,2,34.68,Low,42.53,4.4,48.92,5.43,36.12
2,15,3,34.68,Low,42.53,4.4,48.92,11.46,42.38
2,15,4,34.68,Low,42.53,4.4,48.92,9.99,43.13
2,15,5,34.68,Low,42.53,4.4,48.92,6.27,45.42
2,15,6,34.68,Low,42.53,4.4,48.92,13.65,57.32
2,15,7,34.68,Low,42.53,4.4,48.92,13.11,37.62
2,15,8,34.68,Low,42.53,4.4,48.92,11.14,46.93
2,15,9,34.68,Low,42.53,4.4,48.92,14.56,60.26
2,15,10,34.68,Low,42.53,4.4,48.92,6.33,52.91
2,15,11,34.68,Low,42.53,4.4,48.92,14.43,42.69
2,15,12,34.68,Low,42.53,4.4,48.92,13.09,48.02
2,15,13,34.68,Low,42.53,4.4,48.92,14.3,46.2
2,16,1,34.04,Low,41.45,4.99,49.28,8.86,63.12
2,16,2,34.04,Low,41.45,4.99,49.28,9.5,53.66
2,16,3,34.04,Low,41.45,4.99,49.28,9.51,47.43
2,16,4,34.04,Low,41.45,4.99,49.28,13.82,43.96
2,16,5,34.04,Low,41.45,4.99,49.28,5.38,49.24
2,16,6,34.04,Low,41.45,4.99,49.28,12.46,60.93
2,16,7,34.04,Low,41.45,4.99,49.28,6.05,55.75
2,16,8,34.04,Low,41.45,4.99,49.28,5.36,25.66
2,16,9,34.04,Low,41.45,4.99,49.28,9.62,51.86
2,16,10,34.04,Low,41.45,4.99,49.28,14.92,43.89
2,16,11,34.04,Low,41.45,4.99,49.28,9.12,61.95
2,16,12,34.04,Low,41.45,4.99,49.28,10.5,42.02
2,16,13,34.04,Low,41.45,4.99,49.28,10.15,48.55
2,17,1,30.87,Low,46.23,4.57,40.07,5.69,41.2
2,17,2,30.87,Low,46.23,4.57,40.07,14.6,59.62
2,17,3,30.87,Low,46.23,4.57,40.07,8.22,49.47
2,17,4,30.87,Low,46.23,4.57,40.07,6.25,39.89
2,17,5,30.87,Low,46.23,4.57,40.07,9.86,49.33
2,17,6,30.87,Low,46.23,4.57,40.07,14.2,73.64
2,17,7,30.87,Low,46.23,4.57,40.07,6.57,54.21
2,17,8,30.87,Low,46.23,4.57,40.07,5.44,52.3
2,17,9,30.87,Low,46.23,4.57,40.07,5.95,40.92
2,17,10,30.87,Low,46.23,4.57,40.07,8.76,28.34
2,17,11,30.87,Low,46.23,4.57,40.07,6.64,59.74
2,17,12,30.87,Low,46.23,4.57,40.07,7.74,52.11
2,17,13,30.87,Low,46.23,4.57,40.07,9.96,55.12
2,18,1,23.94,Medium,40.68,5.83,35.31,10.44,55.49
2,18,2,23.94,Medium,40.68,5.83,35.31,11.36,53.72
2,18,3,23.94,Medium,40.68,5.83,35.31,6.81,65.99
2,18,4,23.94,Medium,40.68,5.83,35.31,5.54,61.25
2,18,5,23.94,Medium,40.68,5.83,35.31,7.69,42.01
2,18,6,23.94,Medium,40.68,5.83,35.31,10.4,44.6
2,18,7,23.94,Medium,40.68,5.83,35.31,11.85,53.14
2,18,8,23.94,Medium,40.68,5.83,35.31,5.92,49.87
2,18,9,23.94,Medium,40.68,5.83,35.31,6.51,55.36
2,18,10,23.94,Medium,40.68,5.83,35.31,8.42,64.78
2,18,11,23.94,Medium,40.68,5.83,35.31,12.43,45.04
2,18,12,23.94,Medium,40.68,5.83,35.31,11.12,51.63
2,18,13,23.94,Medium,40.68,5.83,35.31,13.77,41.44
2,19,1,24.03,High,23.84,7.66,60.5,12.42,52.47
2,19,2,24.03,High,23.84,7.66,60.5,13.81,41.44
2,19,3,24.03,High,23.84,7.66,60.5,13.8,43.79
2,19,4,24.03,High,23.84,7.66,60.5,11.58,61.0
2,19,5,24.03,High,23.84,7.66,60.5,13.15,41.42
2,19,6,24.03,High,23.84,7.66,60.5,11.15,40.13
2,19,7,24.03,High,23.84,7.66,60.5,10.39,64.87
2,19,8,24.03,High,23.84,7.66,60.5,10.24,52.31
2,19,9,24.03,High,23.84,7.66,60.5,13.33,52.36
2,19,10,24.03,High,23.84,7.66,60.5,5.11,58.27
2,19,11,24.03,High,23.84,7.66,60.5,11.78,57.98
2,19,12,24.03,High,23.84,7.66,60.5,12.56,48.94
2,19,13,24.03,High,23.84,7.66,60.5,10.02,62.22
2,20,1,28.56,High,20.29,7.61,84.45,7.17,56.19
2,20,2,28.56,High,20.29,7.61,84.45,6.38,46.06
2,20,3,28.56,High,20.29,7.61,84.45,8.88,45.88
2,20,4,28.56,High,20.29,7.61,84.45,9.02,50.29
2,20,5,28.56,High,20.29,7.61,84.45,12.23,60.75
2,20,6,28.56,High,20.29,7.61,84.45,6.04,57.34
2,20,7,28.56,High,20.29,7.61,84.45,5.53,40.07
2,20,8,28.56,High,20.29,7.61,84.45,9.87,66.06
2,20,9,28.56,High,20.29,7.61,84.45,5.23,65.62
2,20,10,28.56,High,20.29,7.61,84.45,8.22,40.08
2,20,11,28.56,High,20.29,7.61,84.45,11.95,53.86
2,20,12,28.56,High,20.29,7.61,84.45,12.46,50.82
2,20,13,28.56,High,20.29,7.61,84.45,8.73,63.07
2,21,1,31.81,Medium,32.1,5.68,59.44,5.63,36.89
2,21,2,31.81,Medium,32.1,5.68,59.44,13.01,57.73
2,21,3,31.81,Medium,32.1,5.68,59.44,7.99,58.82
2,21,4,31.81,Medium,32.1,5.68,59.44,6.73,49.37
2,21,5,31.81,Medium,32.1,5.68,59.44,6.78,72.71
2,21,6,31.81,Medium,32.1,5.68,59.44,11.86,53.04
2,21,7,31.81,Medium,32.1,5.68,59.44,14.8,36.23
2,21,8,31.81,Medium,32.1,5.68,59.44,6.65,57.18
2,21,9,31.81,Medium,32.1,5.68,59.44,10.86,66.76
2,21,10,31.81,Medium,32.1,5.68,59.44,11.98,44.17
2,21,11,31.81,Medium,32.1,5.68,59.44,9.62,36.99
2,21,12,31.81,Medium,32.1,5.68,59.44,9.81,56.94
2,21,13,31.81,Medium,32.1,5.68,59.44,12.06,48.97
2,22,1,27.57,High,25.71,6.86,64.33,14.23,40.01
2,22,2,27.57,High,25.71,6.86,64.33,9.72,40.46
2,22,3,27.57,High,25.71,6.86,64.33,12.87,40.46
2,22,4,27.57,High,25.71,6.86,64.33,14.75,39.31
2,22,5,27.57,High,25.71,6.86,64.33,13.45,30.63
2,22,6,27.57,High,25.71,6.86,64.33,7.68,51.74
2,22,7,27.57,High,25.71,6.86,64.33,5.47,48.31
2,22,8,27.57,High,25.71,6.86,64.33,11.2,30.52
2,22,9,27.57,High,25.71,6.86,64.33,8.15,57.84
2,22,10,27.57,High,25.71,6.86,64.33,12.72,48.49
2,22,11,27.57,High,25.71,6.86,64.33,12.32,47.63
2,22,12,27.57,High,25.71,6.86,64.33,10.48,61.6
2,22,13,27.57,High,25.71,6.86,64.33,12.88,46.23
2,23,1,29.48,Medium,46.78,5.58,37.81,8.38,56.11
2,23,2,29.48,Medium,46.78,5.58,37.81,8.09,43.93
2,23,3,29.48,Medium,46.78,5.58,37.81,5.89,66.29
2,23,4,29.48,Medium,46.78,5.58,37.81,11.84,53.74
2,23,5,29.48,Medium,46.78,5.58,37.81,7.27,50.35
2,23,6,29.48,Medium,46.78,5.58,37.81,9.04,64.39
2,23,7,29.48,Medium,46.78,5.58,37.81,10.49,52.1
2,23,8,29.48,Medium,46.78,5.58,37.81,11.13,55.51
2,23,9,29.48,Medium,46.78,5.58,37.81,9.29,45.65
2,23,10,29.48,Medium,46.78,5.58,37.81,6.41,38.76
2,23,11,29.48,Medium,46.78,5.58,37.81,5.98,56.5
2,23,12,29.48,Medium,46.78,5.58,37.81,13.62,66.33
2,23,13,29.48,Medium,46.78,5.58,37.81,7.91,47.39
2,24,1,28.49,Low,46.12,5.04,37.06,12.94,49.78
2,24,2,28.49,Low,46.12,5.04,37.06,9.97,58.42
2,24,3,28.49,Low,46.12,5.04,37.06,10.45,46.37
2,24,4,28.49,Low,46.12,5.04,37.06,12.58,53.58
2,24,5,28.49,Low,46.12,5.04,37.06,6.62,41.63
2,24,6,28.49,Low,46.12,5.04,37.06,7.55,50.86
2,24,7,28.49,Low,46.12,5.04,37.06,12.51,56.39
2,24,8,28.49,Low,46.12,5.04,37.06,10.58,41.12
2,24,9,28.49,Low,46.12,5.04,37.06,8.44,51.15
2,24,10,28.49,Low,46.12,5.04,37.06,7.82,62.65
2,24,11,28.49,Low,46.12,5.04,37.06,8.72,45.37
2,24,12,28.49,Low,46.12,5.04,37.06,9.52,41.87
2,24,13,28.49,Low,46.12,5.04,37.06,9.41,47.95
2,25,1,27.36,Medium,32.44,5.87,50.61,12.57,42.71
2,25,2,27.36,Medium,32.44,5.87,50.61,7.76,60.5
2,25,3,27.36,Medium,32.44,5.87,50.61,6.96,36.19
2,25,4,27.36,Medium,32.44,5.87,50.61,13.97,22.4
2,25,5,27.36,Medium,32.44,5.87,50.61,10.58,60.63
2,25,6,27.36,Medium,32.44,5.87,50.61,6.66,34.34
2,25,7,27.36,Medium,32.44,5.87,50.61,13.97,62.98
2,25,8,27.36,Medium,32.44,5.87,50.61,6.69,75.44
2,25,9,27.36,Medium,32.44,5.87,50.61,5.33,51.83
2,25,10,27.36,Medium,32.44,5.87,50.61,8.64,57.82
2,25,11,27.36,Medium,32.44,5.87,50.61,8.13,55.68
2,25,12,27.36,Medium,32.44,5.87,50.61,12.99,53.4
2,25,13,27.36,Medium,32.44,5.87,50.61,8.2,44.58
2,26,1,29.95,Low,46.52,5.18,38.64,8.23,43.84
2,26,2,29.95,Low,46.52,5.18,38.64,14.97,53.9
2,26,3,29.95,Low,46.52,5.18,38.64,5.93,42.28
2,26,4,29.95,Low,46.52,5.18,38.64,5.29,44.98
2,26,5,29.95,Low,46.52,5.18,38.64,8.79,55.59
2,26,6,29.95,Low,46.52,5.18,38.64,14.73,37.41
2,26,7,29.95,Low,46.52,5.18,38.64,14.18,39.91
2,26,8,29.95,Low,46.52,5.18,38.64,6.11,52.77
2,26,9,29.95,Low,46.52,5.18,38.64,8.14,57.32
2,26,10,29.95,Low,46.52,5.18,38.64,7.54,51.34
2,26,11,29.95,Low,46.52,5.18,38.64,10.25,51.13
2,26,12,29.95,Low,46.52,5.18,38.64,7.44,44.02
2,26,13,29.95,Low,46.52,5.18,38.64,14.05,66.41
2,27,1,26.08,Low,48.04,4.43,32.57,10.77,70.15
2,27,2,26.08,Low,48.04,4.43,32.57,12.38,54.29
2,27,3,26.08,Low,48.04,4.43,32.57,7.54,53.82
2,27,4,26.08,Low,48.04,4.43,32.57,5.31,45.11
2,27,5,26.08,Low,48.04,4.43,32.57,8.15,52.97
2,27,6,26.08,Low,48.04,4.43,32.57,5.04,40.77
2,27,7,26.08,Low,48.04,4.43,32.57,11.55,55.04
2,27,8,26.08,Low,48.04,4.43,32.57,14.92,58.68
2,27,9,26.08,Low,48.04,4.43,32.57,7.16,46.22
2,27,10,26.08,Low,48.04,4.43,32.57,8.6,64.58
2,27,11,26.08,Low,48.04,4.43,32.57,14.04,44.84
2,27,12,26.08,Low,48.04,4.43,32.57,7.33,52.82
2,27,13,26.08,Low,48.04,4.43,32.57,13.74,57.47
2,28,1,22.2,High,17.86,6.71,74.57,6.29,36.79
2,28,2,22.2,High,17.86,6.71,74.57,9.13,49.02
2,28,3,22.2,High,17.86,6.71,74.57,5.18,64.12
2,28,4,22.2,High,17.86,6.71,74.57,9.21,53.88
2,28,5,22.2,High,17.86,6.71,74.57,14.73,43.04
2,28,6,22.2,High,17.86,6.71,74.57,13.26,58.43
2,28,7,22.2,High,17.86,6.71,74.57,14.82,54.95
2,28,8,22.2,High,17.86,6.71,74.57,11.21,70.42
